testing_network,filename,source,target_class,variation,predicted_class,fastlin_eps
Dense3x70,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.7060546875
Dense3x70,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.3388671875
Dense3x70,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.97265625
Dense3x70,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.11328125
Dense3x70,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.884765625
Dense3x70,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.5869140625
Dense3x70,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.6669921875
Dense3x70,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.7939453125
Dense3x70,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.9306640625
Dense3x70,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.23828125
Dense3x70,PCA_MNIST_3_var4.png,MNIST,3,var4,3,4.189453125
Dense4x20,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.1923828125
Dense4x20,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.923828125
Dense4x20,PCA_Exp2_0_var2.png,Exp2,0,var2,0,5.947265625
Dense4x20,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.78515625
Dense4x20,PCA_Exp2_0_var4.png,Exp2,0,var4,0,3.49609375
Dense4x20,PCA_Exp2_1_var0.png,Exp2,1,var0,1,6.0595703125
Dense4x20,PCA_Exp2_1_var1.png,Exp2,1,var1,1,6.455078125
Dense4x20,PCA_Exp2_1_var2.png,Exp2,1,var2,1,6.1572265625
Dense4x20,PCA_Exp2_1_var3.png,Exp2,1,var3,1,4.1357421875
Dense4x20,PCA_Exp2_1_var4.png,Exp2,1,var4,1,0.966796875
Dense4x20,PCA_Exp2_3_var0.png,Exp2,3,var0,3,21.5576171875
Dense4x20,PCA_Exp2_3_var1.png,Exp2,3,var1,3,23.2275390625
Dense4x20,PCA_Exp2_3_var2.png,Exp2,3,var2,3,24.228515625
Dense4x20,PCA_Exp2_3_var3.png,Exp2,3,var3,3,25.1123046875
Dense4x20,PCA_Exp2_3_var4.png,Exp2,3,var4,3,25.0537109375
Dense4x20,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.05859375
Dense4x20,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.2353515625
Dense4x20,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.859375
Dense4x20,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.82421875
Dense4x20,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.6962890625
Dense4x20,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.734375
Dense4x20,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.8466796875
Dense4x20,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.744140625
Dense4x20,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.4951171875
Dense4x20,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.40234375
Dense4x20,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.65234375
Dense4x20,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.3408203125
Dense4x20,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.9658203125
Dense4x20,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.39453125
Dense4x20,PCA_MNIST_3_var4.png,MNIST,3,var4,3,4.111328125
Dense4x25,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.197265625
Dense4x25,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.10546875
Dense4x25,PCA_Exp2_0_var2.png,Exp2,0,var2,0,9.541015625
Dense4x25,PCA_Exp2_0_var3.png,Exp2,0,var3,0,9.2431640625
Dense4x25,PCA_Exp2_0_var4.png,Exp2,0,var4,0,8.5498046875
Dense4x25,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.95703125
Dense4x25,PCA_Exp2_1_var1.png,Exp2,1,var1,1,4.6337890625
Dense4x25,PCA_Exp2_1_var2.png,Exp2,1,var2,1,0.1123046875
Dense4x25,PCA_Exp2_1_var3.png,Exp2,1,var3,3,3.466796875
Dense4x25,PCA_Exp2_1_var4.png,Exp2,1,var4,3,5.6201171875
Dense4x25,PCA_Exp2_3_var0.png,Exp2,3,var0,3,21.318359375
Dense4x25,PCA_Exp2_3_var1.png,Exp2,3,var1,3,23.5986328125
Dense4x25,PCA_Exp2_3_var2.png,Exp2,3,var2,3,25.107421875
Dense4x25,PCA_Exp2_3_var3.png,Exp2,3,var3,3,25.5712890625
Dense4x25,PCA_Exp2_3_var4.png,Exp2,3,var4,3,25.2490234375
Dense4x25,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.6044921875
Dense4x25,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.712890625
Dense4x25,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.0537109375
Dense4x25,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.0771484375
Dense4x25,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.076171875
Dense4x25,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.470703125
Dense4x25,PCA_MNIST_1_var1.png,MNIST,1,var1,1,3.095703125
Dense4x25,PCA_MNIST_1_var2.png,MNIST,1,var2,1,3.3740234375
Dense4x25,PCA_MNIST_1_var3.png,MNIST,1,var3,1,3.203125
Dense4x25,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.607421875
Dense4x25,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.2177734375
Dense4x25,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.9892578125
Dense4x25,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.482421875
Dense4x25,PCA_MNIST_3_var3.png,MNIST,3,var3,3,5.126953125
Dense4x25,PCA_MNIST_3_var4.png,MNIST,3,var4,3,4.82421875
Dense4x30,PCA_Exp2_0_var0.png,Exp2,0,var0,0,10.810546875
Dense4x30,PCA_Exp2_0_var1.png,Exp2,0,var1,0,10.3076171875
Dense4x30,PCA_Exp2_0_var2.png,Exp2,0,var2,0,9.23828125
Dense4x30,PCA_Exp2_0_var3.png,Exp2,0,var3,0,7.353515625
Dense4x30,PCA_Exp2_0_var4.png,Exp2,0,var4,0,5.166015625
Dense4x30,PCA_Exp2_1_var0.png,Exp2,1,var0,1,7.7490234375
Dense4x30,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.986328125
Dense4x30,PCA_Exp2_1_var2.png,Exp2,1,var2,1,3.095703125
Dense4x30,PCA_Exp2_1_var3.png,Exp2,1,var3,3,1.1767578125
Dense4x30,PCA_Exp2_1_var4.png,Exp2,1,var4,3,1.7578125
Dense4x30,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.349609375
Dense4x30,PCA_Exp2_3_var1.png,Exp2,3,var1,3,18.271484375
Dense4x30,PCA_Exp2_3_var2.png,Exp2,3,var2,3,17.4755859375
Dense4x30,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.3720703125
Dense4x30,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.599609375
Dense4x30,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.140625
Dense4x30,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.3173828125
Dense4x30,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.146484375
Dense4x30,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.404296875
Dense4x30,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.37890625
Dense4x30,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.177734375
Dense4x30,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.4462890625
Dense4x30,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.607421875
Dense4x30,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.3779296875
Dense4x30,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.9970703125
Dense4x30,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.96484375
Dense4x30,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.5703125
Dense4x30,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.453125
Dense4x30,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.75
Dense4x30,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.5986328125
Dense4x35,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.7705078125
Dense4x35,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.43359375
Dense4x35,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.7490234375
Dense4x35,PCA_Exp2_0_var3.png,Exp2,0,var3,0,5.6103515625
Dense4x35,PCA_Exp2_0_var4.png,Exp2,0,var4,0,2.216796875
Dense4x35,PCA_Exp2_1_var0.png,Exp2,1,var0,1,7.3974609375
Dense4x35,PCA_Exp2_1_var1.png,Exp2,1,var1,1,7.060546875
Dense4x35,PCA_Exp2_1_var2.png,Exp2,1,var2,1,5.0634765625
Dense4x35,PCA_Exp2_1_var3.png,Exp2,1,var3,1,1.0595703125
Dense4x35,PCA_Exp2_1_var4.png,Exp2,1,var4,3,4.140625
Dense4x35,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.2861328125
Dense4x35,PCA_Exp2_3_var1.png,Exp2,3,var1,3,19.326171875
Dense4x35,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.8427734375
Dense4x35,PCA_Exp2_3_var3.png,Exp2,3,var3,3,17.900390625
Dense4x35,PCA_Exp2_3_var4.png,Exp2,3,var4,3,16.3623046875
Dense4x35,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.53125
Dense4x35,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.5810546875
Dense4x35,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.7802734375
Dense4x35,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.27734375
Dense4x35,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.4814453125
Dense4x35,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.8603515625
Dense4x35,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.138671875
Dense4x35,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.1875
Dense4x35,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.314453125
Dense4x35,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.9677734375
Dense4x35,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.6767578125
Dense4x35,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.8671875
Dense4x35,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.2919921875
Dense4x35,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.2431640625
Dense4x35,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.974609375
Dense4x40,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.6337890625
Dense4x40,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.2138671875
Dense4x40,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.1875
Dense4x40,PCA_Exp2_0_var3.png,Exp2,0,var3,0,3.8037109375
Dense4x40,PCA_Exp2_0_var4.png,Exp2,0,var4,5,0.1904296875
Dense4x40,PCA_Exp2_1_var0.png,Exp2,1,var0,1,2.6611328125
Dense4x40,PCA_Exp2_1_var1.png,Exp2,1,var1,1,2.44140625
Dense4x40,PCA_Exp2_1_var2.png,Exp2,1,var2,2,0.869140625
Dense4x40,PCA_Exp2_1_var3.png,Exp2,1,var3,3,2.0947265625
Dense4x40,PCA_Exp2_1_var4.png,Exp2,1,var4,3,4.736328125
Dense4x40,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.671875
Dense4x40,PCA_Exp2_3_var1.png,Exp2,3,var1,3,19.31640625
Dense4x40,PCA_Exp2_3_var2.png,Exp2,3,var2,3,19.8486328125
Dense4x40,PCA_Exp2_3_var3.png,Exp2,3,var3,3,19.052734375
Dense4x40,PCA_Exp2_3_var4.png,Exp2,3,var4,3,17.3046875
Dense4x40,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.0224609375
Dense4x40,PCA_MNIST_0_var1.png,MNIST,0,var1,0,3.7939453125
Dense4x40,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.701171875
Dense4x40,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.544921875
Dense4x40,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.880859375
Dense4x40,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.0703125
Dense4x40,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.1875
Dense4x40,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.81640625
Dense4x40,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.728515625
Dense4x40,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.9140625
Dense4x40,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.1796875
Dense4x40,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.453125
Dense4x40,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.90625
Dense4x40,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.02734375
Dense4x40,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.8466796875
Dense4x45,PCA_Exp2_0_var0.png,Exp2,0,var0,0,8.5888671875
Dense4x45,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.720703125
Dense4x45,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.4609375
Dense4x45,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.8583984375
Dense4x45,PCA_Exp2_0_var4.png,Exp2,0,var4,0,0.8740234375
Dense4x45,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.283203125
Dense4x45,PCA_Exp2_1_var1.png,Exp2,1,var1,1,6.2353515625
Dense4x45,PCA_Exp2_1_var2.png,Exp2,1,var2,1,5.3857421875
Dense4x45,PCA_Exp2_1_var3.png,Exp2,1,var3,1,1.6015625
Dense4x45,PCA_Exp2_1_var4.png,Exp2,1,var4,3,3.3935546875
Dense4x45,PCA_Exp2_3_var0.png,Exp2,3,var0,3,17.119140625
Dense4x45,PCA_Exp2_3_var1.png,Exp2,3,var1,3,17.5830078125
Dense4x45,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.4765625
Dense4x45,PCA_Exp2_3_var3.png,Exp2,3,var3,3,19.6044921875
Dense4x45,PCA_Exp2_3_var4.png,Exp2,3,var4,3,18.955078125
Dense4x45,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.39453125
Dense4x45,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.1953125
Dense4x45,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.599609375
Dense4x45,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.140625
Dense4x45,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.1787109375
Dense4x45,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.0947265625
Dense4x45,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.080078125
Dense4x45,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.552734375
Dense4x45,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.875
Dense4x45,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.2265625
Dense4x45,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.53515625
Dense4x45,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.0810546875
Dense4x45,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.037109375
Dense4x45,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.1201171875
Dense4x45,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.8076171875
Dense4x50,PCA_Exp2_0_var0.png,Exp2,0,var0,0,6.03515625
Dense4x50,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.640625
Dense4x50,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.4951171875
Dense4x50,PCA_Exp2_0_var3.png,Exp2,0,var3,0,8.2861328125
Dense4x50,PCA_Exp2_0_var4.png,Exp2,0,var4,0,6.6943359375
Dense4x50,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.0341796875
Dense4x50,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.5126953125
Dense4x50,PCA_Exp2_1_var2.png,Exp2,1,var2,1,5.01953125
Dense4x50,PCA_Exp2_1_var3.png,Exp2,1,var3,3,0.52734375
Dense4x50,PCA_Exp2_1_var4.png,Exp2,1,var4,3,5.498046875
Dense4x50,PCA_Exp2_3_var0.png,Exp2,3,var0,3,19.833984375
Dense4x50,PCA_Exp2_3_var1.png,Exp2,3,var1,3,20.4638671875
Dense4x50,PCA_Exp2_3_var2.png,Exp2,3,var2,3,20.5322265625
Dense4x50,PCA_Exp2_3_var3.png,Exp2,3,var3,3,19.9072265625
Dense4x50,PCA_Exp2_3_var4.png,Exp2,3,var4,3,18.6083984375
Dense4x50,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.96484375
Dense4x50,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.619140625
Dense4x50,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.955078125
Dense4x50,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.0126953125
Dense4x50,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.3291015625
Dense4x50,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.1923828125
Dense4x50,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.001953125
Dense4x50,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.875
Dense4x50,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.845703125
Dense4x50,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.7138671875
Dense4x50,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.4462890625
Dense4x50,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.87109375
Dense4x50,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.2177734375
Dense4x50,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.65234375
Dense4x50,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.65234375
Dense4x55,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.939453125
Dense4x55,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.6865234375
Dense4x55,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.451171875
Dense4x55,PCA_Exp2_0_var3.png,Exp2,0,var3,0,5.1611328125
Dense4x55,PCA_Exp2_0_var4.png,Exp2,0,var4,0,1.748046875
Dense4x55,PCA_Exp2_1_var0.png,Exp2,1,var0,1,6.0595703125
Dense4x55,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.849609375
Dense4x55,PCA_Exp2_1_var2.png,Exp2,1,var2,1,4.677734375
Dense4x55,PCA_Exp2_1_var3.png,Exp2,1,var3,1,2.509765625
Dense4x55,PCA_Exp2_1_var4.png,Exp2,1,var4,3,2.71484375
Dense4x55,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.134765625
Dense4x55,PCA_Exp2_3_var1.png,Exp2,3,var1,3,18.6962890625
Dense4x55,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.3935546875
Dense4x55,PCA_Exp2_3_var3.png,Exp2,3,var3,3,17.4365234375
Dense4x55,PCA_Exp2_3_var4.png,Exp2,3,var4,3,15.859375
Dense4x55,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.4619140625
Dense4x55,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.3798828125
Dense4x55,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.59375
Dense4x55,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.388671875
Dense4x55,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.5634765625
Dense4x55,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.0947265625
Dense4x55,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.3583984375
Dense4x55,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.12890625
Dense4x55,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.4365234375
Dense4x55,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.05078125
Dense4x55,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.02734375
Dense4x55,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.6376953125
Dense4x55,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.88671875
Dense4x55,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.30078125
Dense4x55,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.9931640625
Dense4x60,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.3701171875
Dense4x60,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.5849609375
Dense4x60,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.4912109375
Dense4x60,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.2939453125
Dense4x60,PCA_Exp2_0_var4.png,Exp2,0,var4,0,3.203125
Dense4x60,PCA_Exp2_1_var0.png,Exp2,1,var0,1,3.4033203125
Dense4x60,PCA_Exp2_1_var1.png,Exp2,1,var1,1,3.0615234375
Dense4x60,PCA_Exp2_1_var2.png,Exp2,1,var2,1,1.81640625
Dense4x60,PCA_Exp2_1_var3.png,Exp2,1,var3,3,3.037109375
Dense4x60,PCA_Exp2_1_var4.png,Exp2,1,var4,3,4.6875
Dense4x60,PCA_Exp2_3_var0.png,Exp2,3,var0,3,17.1630859375
Dense4x60,PCA_Exp2_3_var1.png,Exp2,3,var1,3,17.9736328125
Dense4x60,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.4814453125
Dense4x60,PCA_Exp2_3_var3.png,Exp2,3,var3,3,18.8916015625
Dense4x60,PCA_Exp2_3_var4.png,Exp2,3,var4,3,17.978515625
Dense4x60,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.291015625
Dense4x60,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.3408203125
Dense4x60,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.23828125
Dense4x60,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.642578125
Dense4x60,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.0126953125
Dense4x60,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.0068359375
Dense4x60,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.89453125
Dense4x60,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.357421875
Dense4x60,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.875
Dense4x60,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.8212890625
Dense4x60,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.3056640625
Dense4x60,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.5009765625
Dense4x60,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.61328125
Dense4x60,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.33984375
Dense4x60,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.3154296875
Dense4x65,PCA_Exp2_0_var0.png,Exp2,0,var0,0,8.0322265625
Dense4x65,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.75
Dense4x65,PCA_Exp2_0_var2.png,Exp2,0,var2,0,9.4580078125
Dense4x65,PCA_Exp2_0_var3.png,Exp2,0,var3,0,7.05078125
Dense4x65,PCA_Exp2_0_var4.png,Exp2,0,var4,0,1.54296875
Dense4x65,PCA_Exp2_1_var0.png,Exp2,1,var0,1,4.677734375
Dense4x65,PCA_Exp2_1_var1.png,Exp2,1,var1,1,4.365234375
Dense4x65,PCA_Exp2_1_var2.png,Exp2,1,var2,1,3.4521484375
Dense4x65,PCA_Exp2_1_var3.png,Exp2,1,var3,1,2.4560546875
Dense4x65,PCA_Exp2_1_var4.png,Exp2,1,var4,1,0.6591796875
Dense4x65,PCA_Exp2_3_var0.png,Exp2,3,var0,3,14.47265625
Dense4x65,PCA_Exp2_3_var1.png,Exp2,3,var1,3,15.1953125
Dense4x65,PCA_Exp2_3_var2.png,Exp2,3,var2,3,15.927734375
Dense4x65,PCA_Exp2_3_var3.png,Exp2,3,var3,3,15.7763671875
Dense4x65,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.5703125
Dense4x65,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.8046875
Dense4x65,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.6640625
Dense4x65,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.4970703125
Dense4x65,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.57421875
Dense4x65,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.61328125
Dense4x65,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.080078125
Dense4x65,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.099609375
Dense4x65,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.611328125
Dense4x65,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.001953125
Dense4x65,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.1484375
Dense4x65,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.14453125
Dense4x65,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.623046875
Dense4x65,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.193359375
Dense4x65,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.4619140625
Dense4x65,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.2421875
Dense4x70,PCA_Exp2_0_var0.png,Exp2,0,var0,0,10.17578125
Dense4x70,PCA_Exp2_0_var1.png,Exp2,0,var1,0,11.07421875
Dense4x70,PCA_Exp2_0_var2.png,Exp2,0,var2,0,10.8056640625
Dense4x70,PCA_Exp2_0_var3.png,Exp2,0,var3,0,9.2822265625
Dense4x70,PCA_Exp2_0_var4.png,Exp2,0,var4,0,6.42578125
Dense4x70,PCA_Exp2_1_var0.png,Exp2,1,var0,1,4.1796875
Dense4x70,PCA_Exp2_1_var1.png,Exp2,1,var1,1,3.1005859375
Dense4x70,PCA_Exp2_1_var2.png,Exp2,1,var2,3,3.125
Dense4x70,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.9423828125
Dense4x70,PCA_Exp2_1_var4.png,Exp2,1,var4,3,8.1103515625
Dense4x70,PCA_Exp2_3_var0.png,Exp2,3,var0,3,20.869140625
Dense4x70,PCA_Exp2_3_var1.png,Exp2,3,var1,3,21.162109375
Dense4x70,PCA_Exp2_3_var2.png,Exp2,3,var2,3,21.064453125
Dense4x70,PCA_Exp2_3_var3.png,Exp2,3,var3,3,20.947265625
Dense4x70,PCA_Exp2_3_var4.png,Exp2,3,var4,3,20.3564453125
Dense4x70,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.04296875
Dense4x70,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.3466796875
Dense4x70,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.609375
Dense4x70,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.4716796875
Dense4x70,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.0029296875
Dense4x70,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.8212890625
Dense4x70,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.904296875
Dense4x70,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.7333984375
Dense4x70,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.7822265625
Dense4x70,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.7236328125
Dense4x70,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.3203125
